time,pitch,int
4.092,--undefined--,38.789
4.093,--undefined--,39.094
4.094,--undefined--,39.376
4.095,--undefined--,39.627
4.096,--undefined--,39.843
4.097,--undefined--,40.021
4.098,--undefined--,40.159
4.099,--undefined--,40.260
4.100,--undefined--,40.324
4.101,--undefined--,40.355
4.102,--undefined--,40.363
4.103,--undefined--,40.356
4.104,--undefined--,40.346
4.105,--undefined--,40.346
4.106,--undefined--,40.369
4.107,--undefined--,40.427
4.108,--undefined--,40.526
4.109,--undefined--,40.674
4.110,--undefined--,40.863
4.111,--undefined--,41.085
4.112,--undefined--,41.331
4.113,--undefined--,41.587
4.114,--undefined--,41.841
4.115,--undefined--,42.080
4.116,--undefined--,42.295
4.117,--undefined--,42.480
4.118,--undefined--,42.630
4.119,--undefined--,42.744
4.120,--undefined--,42.818
4.121,--undefined--,42.857
4.122,--undefined--,42.865
4.123,--undefined--,42.849
4.124,--undefined--,42.815
4.125,--undefined--,42.774
4.126,--undefined--,42.734
4.127,--undefined--,42.704
4.128,--undefined--,42.693
4.129,--undefined--,42.706
4.130,--undefined--,42.746
4.131,--undefined--,42.812
4.132,--undefined--,42.900
4.133,--undefined--,43.006
4.134,--undefined--,43.121
4.135,--undefined--,43.239
4.136,--undefined--,43.352
4.137,--undefined--,43.455
4.138,--undefined--,43.544
4.139,--undefined--,43.615
4.140,--undefined--,43.665
4.141,--undefined--,43.694
4.142,--undefined--,43.702
4.143,--undefined--,43.690
4.144,--undefined--,43.660
4.145,--undefined--,43.613
4.146,--undefined--,43.552
4.147,--undefined--,43.478
4.148,--undefined--,43.396
4.149,--undefined--,43.305
4.150,--undefined--,43.211
4.151,--undefined--,43.115
4.152,--undefined--,43.019
4.153,--undefined--,42.926
4.154,--undefined--,42.836
4.155,--undefined--,42.752
4.156,--undefined--,42.676
4.157,--undefined--,42.610
4.158,--undefined--,42.556
4.159,--undefined--,42.516
4.160,--undefined--,42.492
4.161,--undefined--,42.487
4.162,--undefined--,42.500
4.163,--undefined--,42.532
4.164,--undefined--,42.581
4.165,--undefined--,42.646
4.166,--undefined--,42.722
4.167,--undefined--,42.807
4.168,--undefined--,42.893
4.169,--undefined--,42.979
4.170,--undefined--,43.055
4.171,--undefined--,43.120
4.172,--undefined--,43.169
4.173,--undefined--,43.201
4.174,--undefined--,43.214
4.175,--undefined--,43.210
4.176,--undefined--,43.190
4.177,--undefined--,43.157
4.178,--undefined--,43.116
4.179,--undefined--,43.072
4.180,--undefined--,43.030
4.181,--undefined--,42.997
4.182,--undefined--,42.976
4.183,--undefined--,42.972
4.184,--undefined--,42.987
4.185,--undefined--,43.022
4.186,--undefined--,43.077
4.187,--undefined--,43.151
4.188,--undefined--,43.242
4.189,--undefined--,43.351
4.190,--undefined--,43.470
4.191,--undefined--,43.598
4.192,--undefined--,43.732
4.193,--undefined--,43.868
4.194,--undefined--,44.003
4.195,--undefined--,44.132
4.196,--undefined--,44.251
4.197,--undefined--,44.356
4.198,--undefined--,44.440
4.199,--undefined--,44.501
4.200,--undefined--,44.533
4.201,--undefined--,44.531
4.202,--undefined--,44.493
4.203,--undefined--,44.417
4.204,--undefined--,44.300
4.205,--undefined--,44.142
4.206,--undefined--,43.942
4.207,--undefined--,43.703
4.208,--undefined--,43.427
4.209,--undefined--,43.110
4.210,--undefined--,42.771
4.211,--undefined--,42.412
4.212,--undefined--,42.042
4.213,--undefined--,41.670
4.214,--undefined--,41.309
4.215,--undefined--,40.969
4.216,--undefined--,40.659
4.217,--undefined--,40.387
4.218,--undefined--,40.156
4.219,--undefined--,39.963
4.220,--undefined--,39.810
4.221,--undefined--,39.687
4.222,--undefined--,39.585
4.223,--undefined--,39.496
4.224,--undefined--,39.412
4.225,--undefined--,39.329
4.226,--undefined--,39.242
4.227,--undefined--,39.152
4.228,--undefined--,39.061
4.229,--undefined--,38.972
4.230,--undefined--,38.894
4.231,--undefined--,38.834
4.232,--undefined--,38.796
4.233,--undefined--,38.788
4.234,--undefined--,38.812
4.235,--undefined--,38.869
4.236,--undefined--,38.956
4.237,--undefined--,39.068
4.238,--undefined--,39.198
4.239,--undefined--,39.340
4.240,--undefined--,39.482
4.241,--undefined--,39.618
4.242,--undefined--,39.742
4.243,--undefined--,39.849
4.244,--undefined--,39.936
4.245,--undefined--,40.002
4.246,--undefined--,40.044
4.247,--undefined--,40.062
4.248,--undefined--,40.058
4.249,--undefined--,40.032
4.250,--undefined--,39.986
4.251,--undefined--,39.923
4.252,--undefined--,39.845
4.253,--undefined--,39.754
4.254,--undefined--,39.653
4.255,--undefined--,39.545
4.256,--undefined--,39.433
4.257,--undefined--,39.320
4.258,--undefined--,39.209
4.259,--undefined--,39.101
4.260,--undefined--,39.004
4.261,--undefined--,38.919
4.262,--undefined--,38.850
4.263,--undefined--,38.801
4.264,--undefined--,38.775
4.265,--undefined--,38.776
4.266,--undefined--,38.807
4.267,--undefined--,38.869
4.268,--undefined--,38.964
4.269,--undefined--,39.094
4.270,--undefined--,39.253
4.271,--undefined--,39.437
4.272,--undefined--,39.643
4.273,--undefined--,39.865
4.274,--undefined--,40.096
4.275,--undefined--,40.330
4.276,--undefined--,40.560
4.277,--undefined--,40.779
4.278,--undefined--,40.984
4.279,--undefined--,41.172
4.280,--undefined--,41.334
4.281,--undefined--,41.471
4.282,--undefined--,41.580
4.283,--undefined--,41.663
4.284,--undefined--,41.719
4.285,--undefined--,41.748
4.286,--undefined--,--undefined--
4.287,--undefined--,--undefined--
4.288,--undefined--,--undefined--
4.289,--undefined--,--undefined--
4.290,--undefined--,--undefined--
4.291,--undefined--,--undefined--
4.292,--undefined--,--undefined--
4.293,--undefined--,--undefined--
4.294,--undefined--,--undefined--
4.295,--undefined--,--undefined--
4.296,--undefined--,--undefined--
4.297,--undefined--,--undefined--
4.298,--undefined--,--undefined--
4.299,--undefined--,--undefined--
4.300,--undefined--,--undefined--
4.301,--undefined--,--undefined--
4.302,--undefined--,--undefined--
4.303,--undefined--,--undefined--
4.304,--undefined--,--undefined--
4.305,--undefined--,--undefined--
4.306,--undefined--,--undefined--
4.307,--undefined--,--undefined--
4.308,--undefined--,--undefined--
4.309,--undefined--,--undefined--
4.310,--undefined--,--undefined--
4.311,--undefined--,--undefined--
4.312,--undefined--,--undefined--
4.313,--undefined--,--undefined--
4.314,--undefined--,--undefined--
4.315,--undefined--,--undefined--
4.316,--undefined--,--undefined--
4.317,--undefined--,--undefined--
